Time	pitch	roll	yawt	magErr	temperature	magp X	magp Y	magp Z	accelp X	accelp Y	accelp Z	gyrop X	gyrop Y	gyrop Z
14600	0.02343612	0.44913352	0.62078857	0.66155189	29.87100220	247.25141907	52.65769196	389.01098633	-1.16794586	7.74129868	998.61285400	0.00002292	-0.00000277	0.00001501	
14620	0.02464012	0.45232657	0.62002563	0.42443466	29.87100220	247.11401367	51.55437851	388.37084961	0.89185905	8.97475433	999.58044434	-0.00003017	-0.00003560	0.00000597	
14640	0.02320235	0.45110792	0.61950684	1.10665369	29.87100220	247.58807373	53.12957382	388.75381470	0.53765488	8.13472748	999.83953857	0.00001628	0.00001490	-0.00000689	
14660	0.02351548	0.44947463	0.61972046	0.91697299	29.87100220	247.87915039	52.76479340	388.58398438	0.07114840	6.45522213	1000.23724365	-0.00001207	-0.00001509	-0.00004995	
14680	0.02278252	0.44789195	0.61846924	0.23445924	29.87100220	247.16001892	51.76567078	388.65377808	0.88882971	9.09128666	999.33355713	0.00001350	0.00002502	0.00000730	
14700	0.02471806	0.44833478	0.61645508	0.98190260	29.87100220	247.97254944	52.97748184	389.03363037	-0.20087671	8.96446323	999.57275391	-0.00003430	-0.00003582	0.00004657	
14720	0.02362247	0.44559658	0.62048340	0.48587394	29.87100220	247.25221252	52.44845963	389.00543213	-0.77367878	7.18988657	1001.80517578	-0.00002501	-0.00003422	0.00000591	
14740	0.02307129	0.44417393	0.62014771	0.39654505	29.87100220	247.30046082	52.34457779	389.05892944	-2.65632105	8.03544426	994.92901611	-0.00001282	0.00001207	0.00003091	
14760	0.02438162	0.44415280	0.62216187	0.74418551	29.87100220	247.78820801	51.97638321	388.06369019	-1.66898108	8.10911560	1002.30957031	-0.00003195	0.00001672	0.00001675	
14780	0.02610812	0.44258627	0.62515259	1.02953994	29.87100220	248.64910889	52.40730667	388.97640991	-3.71904278	7.95904684	998.71215820	0.00000194	-0.00000361	-0.00005169	
14800	0.02810242	0.44711861	0.62081909	0.34657636	29.87100220	247.73532104	52.24219131	388.84359741	0.11643076	7.63964939	1007.54760742	0.00007365	0.00002433	0.00000607	
14820	0.02886128	0.44853047	0.62396240	0.41801697	29.87100220	247.92646790	52.34972763	389.07131958	-0.82509327	7.70473576	995.80468750	0.00001912	-0.00004215	0.00003267	
14840	0.02816327	0.44766095	0.62487793	0.62926990	29.87100220	247.97810364	51.56484222	388.94082642	-0.44487476	9.08218670	999.56860352	-0.00012611	-0.00000323	0.00000113	
14860	0.02868291	0.44429180	0.62307739	0.66019779	29.87100220	248.07273865	52.29660797	388.74108887	0.03453779	8.46410179	997.99560547	0.00000747	-0.00002819	0.00003187	
14880	0.02683162	0.44313487	0.62609863	0.64697605	29.87100220	246.77719116	51.34304047	388.46917725	-0.33411789	8.33022881	997.26226807	-0.00006118	0.00002497	0.00002889	
14900	0.02829919	0.43609360	0.62896729	0.41309801	29.87100220	247.20506287	51.82204437	389.26422119	-1.13911533	7.79520321	1002.40136719	-0.00002776	-0.00002191	0.00002080	
14920	0.02678883	0.43030423	0.62741089	1.56857836	29.87100220	248.02612305	53.02319336	387.87509155	-1.66264677	5.51411629	999.91790771	0.00002038	-0.00001266	-0.00003150	
14940	0.02668355	0.42835805	0.62384033	0.67640740	29.87100220	247.88166809	52.24104691	388.45947266	-0.67577744	7.75804424	999.47174072	-0.00002257	0.00001459	-0.00000738	
14960	0.02733712	0.42920157	0.62475586	1.38707817	29.87100220	248.50914001	52.34848404	388.08770752	-0.41116142	9.35505867	999.03356934	-0.00000258	-0.00000190	0.00003544	
14980	0.02695871	0.43225369	0.62823486	1.12954557	29.87100220	247.54620361	52.23627472	388.12112427	-0.32951784	9.31639671	999.07568359	-0.00004679	0.00001339	-0.00000567	
15000	0.02798625	0.43631575	0.63067627	1.23097563	29.87100220	248.36187744	52.66313934	388.42483521	-0.20526361	8.34528160	998.24072266	0.00004344	-0.00003812	0.00004143	
15020	0.02586161	0.43952623	0.63262939	1.16546571	29.87100220	247.34533691	53.07794952	389.18988037	-0.42920208	7.27855062	999.36108398	-0.00002690	0.00003576	-0.00001281	
15040	0.02566336	0.43570995	0.62930298	1.07785368	29.87100220	246.38594055	52.23242950	389.03805542	1.06012964	8.41796875	999.71527100	-0.00001424	-0.00000770	0.00005361	
15060	0.02376385	0.43814236	0.62966919	0.86501247	29.87100220	246.43644714	52.38608170	388.43505859	-0.45555687	8.81782150	997.86260986	0.00000084	-0.00002953	0.00002590	
15080	0.02108716	0.43536943	0.63369751	0.77425784	29.87100220	248.21983337	51.87800217	388.51168823	0.59621954	7.47649479	1001.36096191	0.00000105	0.00002515	0.00000734	
15100	0.02130324	0.43225345	0.63476562	0.33171222	29.87100220	247.54130554	52.19029617	389.17007446	-0.66299486	7.90413857	1001.30242920	-0.00009466	-0.00002174	-0.00000048	
15120	0.01846506	0.43042773	0.63302612	0.53052413	29.87100220	246.87097168	51.65933990	388.75585938	0.91815090	7.15024137	1000.71807861	0.00003522	-0.00001297	-0.00000382	
15140	0.01877212	0.43154365	0.63381958	0.34258330	29.87100220	248.16839600	51.82963181	389.22802734	0.19955158	6.22504044	1000.85406494	-0.00000888	0.00002272	-0.00004964	
15160	0.02221880	0.43340078	0.63070679	0.97727960	29.87100220	248.55532837	52.09100723	388.68975830	-0.69001579	8.83118439	998.96081543	0.00001996	-0.00001735	0.00002414	
15180	0.02106126	0.43504748	0.63198853	1.57072663	29.87100220	246.92150879	50.45933533	389.16708374	-0.68531561	7.86240482	998.36938477	-0.00002607	0.00002398	0.00001209	
15200	0.02315664	0.43347186	0.63577271	0.40917853	29.87100220	247.59072876	51.56433868	389.37545776	-0.55965805	8.23806953	999.38122559	0.00003306	0.00001918	-0.00002814	
15220	0.02539799	0.43584797	0.63229370	0.42780176	29.87100220	247.30267334	51.61293793	389.14999390	-0.41687298	7.17940664	1000.83013916	-0.00003015	0.00001779	-0.00004339	
15240	0.02795798	0.42991880	0.63412476	1.53571117	29.87100220	248.70529175	51.40852737	388.06649780	-1.51386404	7.12041712	1000.21215820	-0.00003689	-0.00002299	-0.00002643	
15260	0.02381868	0.42710406	0.63394165	0.97875261	29.87100220	247.63687134	52.81678772	388.85699463	0.03294182	7.85013866	997.03021240	-0.00004855	-0.00005731	0.00001530	
15280	0.01936080	0.42710596	0.63589478	1.62074113	29.87100220	247.72900391	53.49957657	389.20864868	0.15196848	9.06877518	998.22851562	0.00000523	-0.00002665	0.00002135	
15300	0.01818790	0.42998484	0.64025879	1.19187748	29.87100220	247.05537415	52.71241379	389.67196655	0.53715181	8.86696243	1000.68023682	0.00003157	-0.00000053	-0.00001291	
15320	0.01827479	0.43383345	0.63714600	0.83505130	29.87100220	247.16349792	50.98038864	388.52239990	-2.48070288	7.52695560	1001.29705811	-0.00000804	-0.00001034	-0.00000198	
15340	0.01539761	0.43345442	0.64010620	0.75281549	29.87100220	247.59255981	52.49920654	388.29486084	-1.87918758	7.03350163	999.96679688	0.00002765	0.00000632	-0.00005500	
15360	0.01398150	0.43533379	0.63812256	0.61192358	29.87100220	248.21638489	52.29879379	388.90979004	-0.92189980	8.48277569	999.94409180	-0.00001787	-0.00006485	0.00000538	
15380	0.01067658	0.43733767	0.64227295	0.90062171	29.87100220	247.93534851	51.19329071	388.10095215	0.11128807	8.87051964	992.73175049	-0.00002195	-0.00000435	-0.00000267	
15400	0.00754791	0.43563649	0.64822388	0.40159237	29.87100220	247.25587463	51.61087418	388.87265015	-0.05355549	8.60672474	1002.47412109	0.00003519	0.00004491	0.00004748	
15420	0.01197495	0.43388921	0.64797974	0.90248692	29.87100220	248.07008362	52.71640396	388.97332764	-0.90458202	6.31563139	999.49957275	0.00001127	0.00000531	0.00001873	
15440	0.01477424	0.43861938	0.64764404	0.83923244	29.87100220	248.07514954	52.29360962	388.24356079	-0.18034077	7.53650856	1000.45776367	-0.00002647	-0.00001885	-0.00000702	
15460	0.01171112	0.43926907	0.64208984	0.67616427	29.87100220	248.40919495	52.24807358	388.91220093	0.04317188	7.86926556	998.37451172	-0.00006836	0.00004029	0.00003782	
15480	0.01000574	0.43848479	0.65295410	0.89699459	29.87100220	247.54734802	50.93325043	388.86029053	1.11160135	10.27802944	998.21069336	-0.00000006	-0.00003525	0.00001020	
15500	0.00827266	0.43857580	0.65383911	0.85095268	29.87100220	247.20587158	52.60198975	388.51113892	0.87464094	9.18695259	997.62017822	-0.00000321	0.00002798	0.00002690	
15520	0.01114760	0.43691012	0.65487671	0.47048336	29.87100220	247.64035034	52.23973465	388.56530762	-1.87039042	7.78312588	1002.02960205	0.00004050	-0.00000443	0.00001107	
15540	0.01411486	0.43756941	0.65457153	0.50211674	29.87100220	247.97868347	51.40791321	388.93664551	-1.75867748	6.54417086	999.24426270	-0.00000678	-0.00001017	-0.00003507	
15560	0.01294492	0.43833777	0.64688110	0.64288706	29.87100220	247.39988708	52.44565201	388.34494019	-0.31081676	7.39622784	999.11511230	0.00003759	-0.00001684	0.00002550	
15580	0.01222099	0.44402066	0.64837646	0.94644606	29.87100220	247.83688354	52.34060669	387.68734741	-0.41052532	9.03039169	998.71417236	0.00003432	0.00001647	0.00005676	
15600	0.01291080	0.44573972	0.64984131	0.45005584	29.87100220	247.78308105	52.34720612	388.84735107	-1.31141615	7.08793783	994.95812988	0.00001724	0.00000806	0.00003443	
15620	0.01319509	0.45046666	0.65121460	1.00919306	29.87100220	248.46194458	51.30559921	388.66699219	0.43651152	7.31611586	1001.44464111	-0.00003879	-0.00000789	0.00000873	
15640	0.01218320	0.44691178	0.65386963	1.12079060	29.87100220	248.31306458	52.76769257	388.48196411	-0.91810417	7.02352238	998.62933350	0.00000756	0.00000026	0.00001954	
15660	0.01382443	0.45008951	0.65875244	0.26157081	29.87100220	247.69065857	51.66474533	388.55096436	0.28659201	9.94998741	1001.02294922	0.00003613	0.00000509	0.00000949	
15680	0.01473340	0.45322302	0.66082764	0.79600042	29.87100220	248.21833801	52.34843826	388.46893311	-0.45901299	8.20038033	996.65277100	0.00003323	-0.00006889	-0.00002584	
15700	0.00615535	0.45236969	0.65148926	0.22682448	29.87100220	247.73394775	52.03562927	389.28027344	1.70990849	7.28773880	998.60217285	-0.00003156	0.00001260	-0.00002610	
15720	0.00769616	0.45100251	0.64901733	1.05267966	29.87100220	247.39117432	52.56059265	390.06146240	-0.86926556	6.87044430	1004.74475098	-0.00001517	-0.00004051	0.00006217	
15740	0.00864011	0.44895485	0.64804077	0.62424386	29.87100220	247.35267639	51.40276337	388.92425537	-1.65555906	6.34200668	1001.85681152	0.00005305	-0.00000613	0.00002750	
15760	0.00786466	0.45128188	0.64736938	0.44499996	29.87100220	247.82736206	52.24831390	389.73001099	0.15709639	8.83397102	998.60009766	0.00008090	0.00000823	0.00000912	
15780	0.00492469	0.46103483	0.65310669	0.54961473	29.87100220	248.12115479	51.51572418	389.27398682	1.17419195	9.95935440	995.44702148	0.00002812	-0.00001099	0.00003749	
15800	0.00189421	0.46963918	0.66082764	0.63383532	29.87100220	248.55300903	52.35420990	388.97311401	-0.56018162	7.87050343	998.85900879	0.00005655	-0.00000089	0.00000185	
15820	0.00532907	0.47266105	0.65887451	1.11413765	29.87100220	247.97610474	53.02512741	388.26113892	-2.33104897	7.26121569	999.38842773	0.00000020	0.00000764	0.00001723	
15840	0.00832858	0.46866554	0.65359497	1.20824468	29.87100220	247.00892639	52.97022247	389.12518311	-1.86871910	6.93088055	1001.19134521	-0.00002521	0.00004793	0.00001854	
15860	0.00747749	0.46792987	0.65280151	0.71522611	29.87100220	247.68521118	52.76487732	388.85656738	0.89572954	9.06345558	1000.18981934	-0.00004051	-0.00001132	-0.00002058	
15880	0.00789011	0.46664044	0.65686035	0.75473493	29.87100220	248.07781982	51.50933075	388.27798462	0.15194321	9.55751228	998.82971191	0.00002875	0.00002495	-0.00001095	
15900	0.00573710	0.47201383	0.65747070	0.42790496	29.87100220	247.01528931	52.12930298	388.43954468	2.32288885	10.32483006	997.89251709	0.00003114	0.00003864	0.00000617	
15920	0.00762951	0.47184014	0.65896606	0.65255898	29.87100220	247.06083679	52.39323044	388.77914429	-0.93401527	8.94890881	998.95660400	-0.00003237	-0.00003635	0.00001262	
15940	0.00463804	0.46979472	0.65823364	0.86468184	29.87100220	246.68141174	51.34158325	388.35668945	-0.86317062	6.15483856	999.42169189	-0.00003998	0.00000576	0.00004307	
15960	0.00647161	0.46544191	0.66049194	0.60218084	29.87100220	248.07568359	51.51199722	388.72024536	-0.06360149	8.01769447	1000.44879150	0.00002328	0.00001149	0.00006130	
15980	0.00651319	0.46494639	0.66665649	0.28147262	29.87100220	247.92840576	52.19113159	388.79074097	-0.18687630	8.01307297	1000.20349121	-0.00000015	0.00001903	0.00006065	
16000	0.00914476	0.47113791	0.67132568	1.14531326	29.87100220	248.27050781	50.99016953	388.65484619	-1.16565800	8.47875023	999.82019043	0.00003844	0.00002762	0.00000992	
16020	0.01083358	0.47072142	0.67132568	1.40503144	29.87100220	246.33808899	51.86721802	389.24847412	-1.19193649	6.79416513	999.56927490	-0.00004271	0.00001877	0.00006023	
16040	0.01590838	0.46653283	0.67828369	0.59666133	29.87100220	247.50018311	52.23321533	387.67788696	-5.17237759	9.90722656	1001.59558105	-0.00007170	0.00002829	0.00010393	
16060	0.01571786	0.45778793	0.70269775	0.07009795	29.87100220	247.97586060	51.88002014	389.17028809	5.98688698	1.91472721	1000.69879150	0.00006694	0.00004957	0.00030021	
16080	0.01725071	0.45924681	0.72073364	0.83620340	29.87100220	246.67835999	51.65775681	388.75204468	-0.92612314	9.20805550	1000.29595947	0.00000697	-0.00002482	-0.00004345	
16100	0.01942348	0.46094242	0.72259521	1.44976795	29.87100220	248.02853394	50.31286240	389.40597534	-0.43831444	8.11688614	999.22167969	0.00004450	-0.00004584	-0.00000598	
16120	0.01562124	0.46273994	0.72076416	0.57206988	29.87100220	247.40316772	51.13995743	388.64187622	-0.66900253	7.15973139	999.60632324	0.00002499	-0.00000638	0.00000281	
16140	0.01492263	0.46445131	0.71810913	0.56387043	29.87100220	247.30293274	52.18531799	388.66778564	-0.42712879	7.64901447	1000.08691406	0.00005545	-0.00002688	-0.00003028	
16160	0.01253217	0.46771872	0.71060181	1.26687026	29.87100220	248.16349792	53.13732529	389.26278687	0.77115965	8.60836220	999.22033691	0.00004970	0.00001624	-0.00005016	
16180	0.01191342	0.46892402	0.70730591	0.58074689	29.87100220	247.20603943	52.13322067	388.83035278	0.88441849	8.96084309	998.60272217	0.00002182	-0.00005004	0.00001229	
16200	0.00946904	0.47144368	0.70831299	0.77730465	29.87100220	247.63952637	51.25155640	389.47863770	-0.19617605	7.99568558	998.98144531	-0.00000231	-0.00001838	-0.00000285	
16220	0.00771321	0.47166181	0.70489502	0.28453678	29.87100220	247.45356750	51.60612869	387.82611084	-2.37023497	7.87421799	1000.31280518	0.00003071	-0.00000119	-0.00001678	
16240	0.01125761	0.47152200	0.70739746	0.46047905	29.87100220	247.40119934	51.45480728	388.81607056	-0.30595350	7.77190781	1000.20758057	0.00001988	-0.00004295	0.00004980	
16260	0.00828647	0.47322106	0.71240234	0.73849922	29.87100220	247.49330139	52.50207901	388.90106201	-0.06546164	8.01421642	1000.20434570	0.00007060	-0.00003189	0.00005379	
16280	0.00585641	0.47664416	0.71063232	0.83499879	29.87100220	247.39506531	52.45164871	389.34002686	-0.30571461	7.65015793	1000.08776855	-0.00003569	-0.00000155	-0.00007186	
16300	0.00821155	0.47433615	0.70684814	0.71659148	29.87100220	248.50697327	52.14291763	388.69021606	-2.02373981	9.31082058	999.79693604	-0.00009456	0.00002275	-0.00001227	
16320	0.00915701	0.46539015	0.70379639	0.24529047	29.87100220	247.88156128	51.98084259	388.67364502	0.78983545	7.17692995	999.86090088	0.00001773	-0.00002244	0.00003535	
16340	0.00699319	0.46807921	0.70336914	1.12589121	29.87100220	246.53190613	51.97141266	388.92337036	0.65976000	8.25935745	1000.08227539	0.00006227	-0.00000078	-0.00001627	
16360	0.00708382	0.47180098	0.69958496	0.83015859	29.87100220	247.49096680	52.55705643	389.34469604	0.09603071	6.63011789	998.44097900	0.00001617	-0.00001721	0.00002031	
16380	0.00492606	0.47179270	0.70022583	1.55924094	29.87100220	248.65989685	51.66500473	387.29849243	0.66069031	8.26109695	1000.20452881	-0.00004381	0.00001111	0.00002126	
16400	0.00594681	0.46860513	0.70382690	0.67768836	29.87100220	248.60287476	52.04009628	388.85519409	-0.32178926	8.23108292	998.73114014	0.00002240	-0.00002419	0.00008193	
16420	0.00515630	0.47225726	0.70877075	0.88873279	29.87100220	246.82128906	52.28563690	388.60574341	-0.54944897	7.15739679	999.36273193	-0.00001935	0.00001128	-0.00005180	
16440	0.00553366	0.47237152	0.70587158	1.57226288	29.87100220	246.19343567	51.91833496	389.24697876	0.53021431	8.12081623	998.86181641	0.00000531	0.00000325	0.00002470	
16460	0.00449607	0.46890414	0.70788574	0.43915713	29.87100220	247.25531006	51.97602463	388.71655273	0.52880716	8.36257744	998.97918701	-0.00004874	0.00002999	0.00003387	
16480	0.00562111	0.46637738	0.70736694	0.54372239	29.87100220	247.54570007	51.29973602	388.92529297	-0.65972757	7.66585636	1001.42956543	-0.00004301	0.00003298	0.00001126	
16500	0.00693665	0.46484423	0.70846558	0.68051308	29.87100220	247.49314880	51.61718750	389.59606934	-1.16234016	7.26299524	998.74487305	-0.00005296	-0.00004630	0.00002411	
16520	0.00903452	0.45873412	0.71002197	0.40929112	29.87100220	247.97622681	52.13989258	388.90084839	-1.18577099	7.45740652	1001.18554688	-0.00001486	0.00001773	-0.00004667	
16540	0.01249244	0.45812234	0.70858765	0.59915447	29.87100220	248.02789307	51.19874954	388.87677002	-1.03725624	8.24856758	1000.43701172	0.00001976	-0.00001719	0.00000899	
16560	0.01342059	0.45946613	0.70553589	0.72476017	29.87100220	248.02372742	52.45346451	388.79959106	-0.88151979	7.26102686	998.42102051	0.00002554	0.00001280	-0.00003040	
16580	0.01360012	0.46211672	0.70291138	0.44347987	29.87100220	247.39891052	52.13447189	388.77883911	0.29527664	8.37767792	1000.19952393	0.00001608	-0.00002156	0.00001583	
16600	0.01045617	0.46289629	0.70730591	0.57329625	29.87100220	247.59504700	51.19451523	388.75762939	-1.52458525	9.09624004	1001.27185059	-0.00000533	0.00000223	-0.00002780	
16620	0.00990813	0.46045762	0.71020508	0.62678337	29.87100220	248.07814026	51.35274124	388.32907104	-1.88734436	7.38484001	999.34838867	-0.00006555	-0.00003726	-0.00000141	
16640	0.00644668	0.45652345	0.70895386	0.61700064	29.87100220	247.88130188	51.20022583	389.31619263	0.42317247	7.45410347	999.89331055	0.00001838	-0.00000333	0.00001037	
16660	0.00397914	0.46156695	0.71441650	1.16818452	29.87100220	247.74131775	50.56868744	388.85437012	0.76488781	8.47443962	998.24511719	-0.00006078	0.00004949	0.00008485	
16680	0.00854078	0.45999718	0.72406006	0.75402200	29.87100220	247.40194702	51.03734970	388.97076416	-0.24123096	9.69747734	1000.49468994	0.00002612	0.00000053	-0.00004233	
16700	0.00749196	0.46447292	0.72180176	0.64301848	29.87100220	248.02284241	52.40249252	389.01928711	0.05082560	8.25016403	999.83361816	0.00002830	-0.00001479	0.00008100	
16720	0.00424425	0.46739668	0.72702026	0.31784284	29.87100220	247.44863892	51.92463303	388.60839844	0.89296484	8.56950283	999.22204590	-0.00003798	0.00000595	0.00002347	
16740	0.00531800	0.46759567	0.72857666	1.15929437	29.87100220	248.55854797	50.73334122	389.04061890	-0.54694748	8.26183510	1001.05145264	0.00002250	0.00000929	-0.00004089	
16760	0.00624470	0.46695703	0.72421265	0.90886569	29.87100220	247.54214478	52.60576248	388.68365479	-0.79881382	7.63167477	999.10675049	-0.00002410	0.00000875	0.00001206	
